fid,field_1,field_2,field_3,FORM_CODE,IGME_NAME,HYDRO_CODE,H1,SAMPLE_1
"1607","23.6965","41.2677","5.6048",γ,- Κάτω Νεροκόπι - Αχλαδοχώριον,"222","224",1032.91455078125
"1608","23.6632","41.301","8.2772",γ,- Κάτω Νεροκόπι - Αχλαδοχώριον,"222","226",1166.93371582031
"1609","23.6965","41.301","-1.3532",γ,- Κάτω Νεροκόπι - Αχλαδοχώριον,"222","225",1125.54113769531
"1610","23.6632","41.2677","7.4416",μν1,- Αχλαδοχώριον - Σιδηρόκαστρο - Σέρραι,"222","226",1184.22863769531
"1611","23.8297","41.1012","11.0189",sch.mi,- Σέρραι - Προσοτσάνη,"413","220",719.115539550781
"1612","23.863","41.1012","10.419",M.c,Προσοτσάνη,"211","223",853.333801269531
"1613","23.8963","41.1012","7.0941","M.c,m",Προσοτσάνη,"111","218",639.553955078125
"1614","23.8297","41.0679","12.1213",Pl.tr,- Ροδολίβος - Σέρραι - Προσοτσάνη,"221","208",453.145080566406
"1615","23.863","41.0679","12.9679",Pl.tr,- Ροδολίβος - Σέρραι - Προσοτσάνη,"221","214",477.097503662109
"1616","23.8963","41.0679","11.5834","M.c,m",Προσοτσάνη,"111","216",548.034301757812
"1617","23.9296","41.0679","8.5393","M.c,m",Προσοτσάνη,"111","196",417.235382080078
"1618","23.9629","41.0679","4.381","M.c,m",Προσοτσάνη,"111","174",274.112701416016
"1619","23.8963","41.0346","7.1462",Pt,Προσοτσάνη,"111","175",281.000640869141
"1620","23.9296","41.0346","11.8973",M.m,Προσοτσάνη,"42","155",132.331924438477
"1621","23.9629","41.0346","15.1485",mr,- Προσοτσάνη - Δράμα,"2132","149",134.437210083008
"1622","23.7631","41.0679","11.9428","Ms-Pl.m,s",- Προσοτσάνη,"211","173",264.431640625
"1623","23.7964","41.0679","11.1813","Ms-Pl.m,s",- Προσοτσάνη,"211","190",341.039428710938
"1624","23.8297","41.0013","-6.8515",Pl.s2,- Ροδολίβος - Προσοτσάνη,"111","151",135.165634155273
"1625","23.9296","41.0013","13.9526","M.c,m",- Προσοτσάνη,"311","132",46.7328987121582
"1626","23.9962","41.1012","-17.8158",al,- Προσοτσάνη - Δράμα - Κρηνίδες,"111","142",60.8333702087402
"1627","23.9962","41.0679","-1.3922",Pt.lm,- Προσοτσάνη - Δράμα,"42","145",77.8702545166016
"1628","23.6632","41.2344","6.4101","gn,mr",Σέρραι,"2132","224",912.321899414062
"1629","23.5633","41.2344","-1.933",μν1,- Αχλαδοχώριον - Σιδηρόκαστρο - Σέρραι,"222","227",1393.65490722656
"1630","23.5966","41.2344","-0.3074",μν1,- Αχλαδοχώριον - Σιδηρόκαστρο - Σέρραι,"222","225",1129.94384765625
"1631","23.6299","41.2344","2.614",gn-μν,- Αχλαδοχώριον - Νέο Πετρίτσιον - Σιδηρόκαστρο - Σέρραι,"222","225",928.637512207031
"1632","23.6965","41.2344","12.0799","gn,mr",- Σέρραι,"2132","225",1029.21704101562
"1633","23.5633","41.2011","12.3326",gn-γ,Σέρραι,"323","220",779.495056152344
"1634","23.5966","41.2011","10.4258","Ms.c,st",- Σιδηρόκαστρο - Σέρραι,"111","220",735.304443359375
"1635","23.6299","41.2011","3.2563","gn,mr",- Σέρραι,"2132","220",781.370361328125
"1636","23.6632","41.2011","-1.7587",mr,- Ποταμοί - Κάτω Νευροκόπι - Σέρραι - Προσοτσάνη - Δράμα,"2132","223",922.142211914062
"1637","23.6965","41.2011","0.363",mr,- Ποταμοί - Κάτω Νευροκόπι - Σέρραι - Προσοτσάνη - Δράμα,"2132","228",1578.84533691406
"1638","23.6299","41.1678","1.1416",mr,Σέρραι,"2132","221",834.584716796875
"1639","23.5966","41.1678","11.7857","Ms.c,st",- Σιδηρόκαστρο - Σέρραι,"111","216",631.603698730469
"1640","23.5966","41.1345","13.3182",μν,Σέρραι,"222","211",491.457489013672
"1641","23.6299","41.1345","6.2284",mr,- Ποταμοί - Κάτω Νευροκόπι - Σέρραι - Προσοτσάνη - Δράμα,"2132","216",588.118530273438
"1642","23.6965","41.1678","-12.1937",mr,- Ποταμοί - Κάτω Νευροκόπι - Σέρραι - Προσοτσάνη - Δράμα,"2132","228",1633.06237792969
"1643","23.5633","41.1678","13.8375","Ms.c,st",- Σιδηρόκαστρο - Σέρραι,"111","216",612.127685546875
"1644","23.6632","41.1345","-2.5233",mr,- Ποταμοί - Κάτω Νευροκόπι - Σέρραι - Προσοτσάνη - Δράμα,"2132","225",991.343505859375
"1645","23.6965","41.1345","-10.6627",mr,- Ποταμοί - Κάτω Νευροκόπι - Σέρραι - Προσοτσάνη - Δράμα,"2132","222",883.315185546875
"1646","23.53","41.1345","8.071","Pl.c,st",- Σιδηρόκαστρο - Σέρραι,"111","173",310.760650634766
"1647","23.53","41.1012","5.5716",H.al,- Σοχός - Σιτοχώριον - Ροδολίβος - Νέο Πετρίτσιον - Πόροια -  - Σιδηρόκαστρο - Κερκίνη - Σέρραι - Προσοτσάνη,"111","147",94.3904190063477
"1648","23.5633","41.1012","10.2972",Ng.l1,Σέρραι,"411","146",145.342895507812
"1649","23.6299","41.1012","12.4722",Pt.t3,Σέρραι,"311","152",139.153182983398
"1650","23.6632","41.1012","12.683",Q.cs2,Σέρραι,"121","170",263.122192382812
"1651","23.5966","41.1012","12.2617",Pt.t3,Σέρραι,"121","142",66.8169937133789
"1652","23.5966","41.0679","-2.4008",Ng.l2,Σέρραι,"411","141",69.2402572631836
"1653","23.6299","41.0679","2.8973",Pt.t3,- Σέρραι,"121","146",93.2246398925781
"1654","23.6632","41.0679","8.5355",Ng.c2,Σέρραι,"221","151",136.558624267578
"1655","23.6965","41.0679","12.3505",Ng.c2,Σέρραι,"221","154",160.985595703125
"1656","23.7298","41.0679","12.9024",Ng.c2,Σέρραι,"221","161",206.826293945312
"1657","23.6299","41.0346","-10.2043",Pt.t3,- Σέρραι,"121","125",27.5426750183105
"1658","23.6632","41.0346","-6.2792",Ng.l2,Σέρραι,"411","141",56.9643898010254
"1659","23.6965","41.0346","-2.4969",Ng.l2,Σέρραι,"411","143",67.7396392822266
"1660","23.7298","41.0346","-0.2771",Pt.t3,- Σέρραι,"121","144",79.8660125732422
"1661","23.6299","41.0013","-21.3875",Ng.l2,Σέρραι,"411","120",11.1130437850952
"1662","23.6632","41.0013","-18.5741",H.al,- Σοχός - Σιτοχώριον - Ροδολίβος - Νέο Πετρίτσιον - Πόροια -  - Σιδηρόκαστρο - Κερκίνη - Σέρραι - Προσοτσάνη,"111","107",6.74113178253174
"1663","23.6965","41.0013","-14.9434",H.al,- Σοχός - Σιτοχώριον - Ροδολίβος - Νέο Πετρίτσιον - Πόροια -  - Σιδηρόκαστρο - Κερκίνη - Σέρραι - Προσοτσάνη,"111","139",60.902774810791
"1664","23.7298","41.0013","-11.5097",H.al,- Σοχός - Σιτοχώριον - Ροδολίβος - Νέο Πετρίτσιον - Πόροια -  - Σιδηρόκαστρο - Κερκίνη - Σέρραι - Προσοτσάνη,"111","143",82.8590774536133
"1665","23.7298","41.1345","-16.0953",mr.d,- Σέρραι - Προσοτσάνη,"2132","218",633.60791015625
"1666","23.7631","41.1345","-13.905",mr,- Ποταμοί - Κάτω Νευροκόπι - Σέρραι - Προσοτσάνη - Δράμα,"2132","224",958.969848632812
"1667","23.7964","41.1345","-8.465",mr,- Ποταμοί - Κάτω Νευροκόπι - Σέρραι - Προσοτσάνη - Δράμα,"2132","225",1047.841796875
"1668","23.6965","41.1012","10.9314",sch.mi,- Σέρραι - Προσοτσάνη,"413","199",391.579956054688
"1669","23.7298","41.1012","7.2466",mr,- Ποταμοί - Κάτω Νευροκόπι - Σέρραι - Προσοτσάνη - Δράμα,"2132","216",538.278503417969
"1670","23.7631","41.1012","6.5213",sch.mi,- Σέρραι - Προσοτσάνη,"413","217",610.850830078125
"1671","23.7964","41.1012","8.5361",sch.mi,- Σέρραι - Προσοτσάνη,"413","220",731.522277832031
"1672","24.0295","40.968","9.8339",Pl.c,Νικησιάνη,"411","168",246.147994995117
"1673","24.0295","40.9014","-13.0724",mr-sch,Νικησιάνη,"2132","225",1071.74291992188
"1674","23.9962","41.0346","13.5626",mr,- Προσοτσάνη - Δράμα,"2132","156",175.347305297852
"1675","24.0961","41.0013","10.881",al,- Νικησιάνη - Δράμα,"111","140",51.9973602294922
"1676","24.0628","41.0013","12.2762","Q.sc,cs",- Ροδολίβος - Νικησιάνη - Δράμα,"111","146",95.4273376464844
"1677","23.8297","40.968","-8.9684",Pl.s2,- Ροδολίβος - Προσοτσάνη,"111","131",31.5682048797607
"1678","23.9296","40.968","9.5255",Pl.m,Ροδολίβος,"221","157",168.404922485352
"1679","23.9629","40.968","11.3379",Pl.tr,Ροδολίβος,"221","161",192.249389648438
"1680","23.9296","40.9347","6.6748",Pl.tr,Ροδολίβος,"221","169",251.003662109375
"1681","23.9629","40.9347","9.078",Pl.tr,Ροδολίβος,"5","175",281.772430419922
"1682","23.9962","40.968","10.8714",Pl.tr,Ροδολίβος,"5","162",224.919555664062
"1683","23.863","40.968","-2.8334",H.t3,Ροδολίβος,"121","112",13.8599910736084
"1684","23.8963","40.968","4.4638",H.t3,Ροδολίβος,"311","117",14.8137502670288
"1685","23.7964","40.968","-13.4669",Pl.s2,- Ροδολίβος - Προσοτσάνη,"111","118",18.9609546661377
"1686","23.7964","40.9347","-18.505",al,Ροδολίβος,"111","104",3.57365226745605
"1687","23.7631","40.9347","-19.9828",al,Ροδολίβος,"121","102",1
"1688","23.863","40.9347","-9.6047",Pl.s2,Ροδολίβος,"111","137",49.9830360412598
"1689","23.8963","40.9347","-1.6778",Pl.tr,Ροδολίβος,"221","156",192.739822387695
"1690","23.863","40.9014","-13.524",Pl.tr,Ροδολίβος,"5","142",75.0519714355469
"1691","23.8963","40.9014","-3.9567",Pl.tr,Ροδολίβος,"221","156",151.386871337891
"1692","23.9296","40.9014","9.5242",Pl.tr,Ροδολίβος,"5","163",212.010269165039
"1693","23.9629","40.9014","9.9168",mr,- Ροδολίβος - Νικησιάνη,"2132","181",359.732116699219
"1694","23.8297","40.9347","-14.6508",al,Ροδολίβος,"121","109",8.87648010253906
"1695","23.9962","40.9347","2.9868",Ms-Pl.c,Ροδολίβος,"221","181",308.771453857422
"1696","23.8297","40.9014","-15.469",Pt-t1,Ροδολίβος,"111","123",34.2576141357422
"1697","23.7964","40.9014","-16.3889",al,Ροδολίβος,"111","105",5.16869640350342
"1698","23.7964","40.8681","-6.2409",Pt.t2,Ροδολίβος,"111","116",21.9710254669189
"1699","23.8297","40.8681","-5.039",al,Ροδολίβος,"111","101",0
"1700","23.863","40.8681","-4.5575",Pl.s1,Ροδολίβος,"111","133",14.6345481872559
"1701","23.8963","40.8681","4.5368",Pl.tr,Ροδολίβος,"5","151",121.514305114746
"1702","23.9296","40.8681","17.8059",mr,- Ροδολίβος - Νικησιάνη,"2132","169",233.140823364258
"1703","23.8297","40.8348","5.3311",al,- Σιτοχώριον - Ροδολίβος,"121","119",14.5408029556274
"1704","23.863","40.8348","6.1469","gn,bi",Ροδολίβος,"223","144",64.5986251831055
"1705","23.8963","40.8348","10.3869",al,Ροδολίβος,"121","157",155.701583862305
"1706","23.9296","40.8348","16.7965",H.sc,Ροδολίβος,"311","198",381.481719970703
"1707","23.9629","40.8681","15.3151",sch-mr,Ροδολίβος,"413","217",575.516723632812
"1708","23.7631","40.8681","-8.1498",al.c,- Σιτοχώριον - Ροδολίβος,"121","137",45.0743141174316
"1709","23.7964","40.8348","1.8167",Ms-Pl.s.m,Ροδολίβος,"111","137",82.0639724731445
"1710","23.7964","40.8015","1.7341",Pl.mk.st,Ροδολίβος,"2111","179",260.637847900391
"1711","23.8297","40.8015","3.0317",Ms,Ροδολίβος,"111","152",109.765769958496
"1712","23.7631","40.8015","0.8238",Ms-Pl.s.m,Ροδολίβος,"111","184",315.295288085938
"1713","23.863","40.8015","2.8678",H.sq,Ροδολίβος,"111","104",1.12786984443665
"1714","23.7631","40.7682","0.4465","gn,bi",- Σταυρός - Σιτοχώριον - Ροδολίβος,"323","150",167.367172241211
"1715","23.9962","41.0013","16.1617","M.c,m",- Ροδολίβος - Προσοτσάνη,"121","150",145.762985229492
"1716","24.0628","40.968","10.0247",mr,- Ροδολίβος - Νικησιάνη,"2132","200",362.28564453125
"1717","24.0961","40.968","11.6614",mr,- Ροδολίβος - Νικησιάνη,"2132","216",552.64697265625
"1718","24.0295","40.9347","-4.9626",mr,- Ροδολίβος - Νικησιάνη,"2132","216",651.553344726562
"1719","24.0628","40.9347","-5.7205",mr,- Ροδολίβος - Νικησιάνη,"2132","225",1023.79498291016
"1720","23.9629","41.0013","16.9195","Ms-Pl.m,s",- Ροδολίβος - Προσοτσάνη,"221","149",90.8652648925781
"1721","23.7631","41.0346","-1.3154",H.al,- Σοχός - Σιτοχώριον - Ροδολίβος - Νέο Πετρίτσιον - Πόροια -  - Σιδηρόκαστρο - Κερκίνη - Σέρραι - Προσοτσάνη,"111","148",107.227233886719
"1722","23.7964","41.0346","-3.157",Pl.tr,- Ροδολίβος - Σέρραι - Προσοτσάνη,"221","169",250.171295166016
"1723","23.8297","41.0346","-1.8284",Pl.tr,- Ροδολίβος - Σέρραι - Προσοτσάνη,"221","178",292.292602539062
"1724","23.863","41.0346","2.3376",Pl.tr,- Ροδολίβος - Σέρραι - Προσοτσάνη,"221","178",278.969665527344
"1725","23.7631","41.0013","-9.9207",H.al,- Σοχός - Σιτοχώριον - Ροδολίβος - Νέο Πετρίτσιον - Πόροια -  - Σιδηρόκαστρο - Κερκίνη - Σέρραι - Προσοτσάνη,"111","138",46.6885948181152
"1726","23.7964","41.0013","-9.3741",Pl.s2,- Ροδολίβος - Προσοτσάνη,"111","145",85.2608947753906
"1727","23.863","41.0013","-0.9722",Pl.tr,- Ροδολίβος - Σέρραι - Προσοτσάνη,"221","157",166.104156494141
"1728","23.9962","40.8681","1.9344",γ,- Ροδολίβος - Νικησιάνη,"222","223",985.193176269531
"1729","23.9962","40.9014","-3.6656",sch-mr,- Ροδολίβος - Νικησιάνη,"413","220",862.336791992188
"1730","24.0628","40.9014","-10.331",mr,- Ροδολίβος - Νικησιάνη,"2132","227",1452.70849609375
"1731","23.8963","41.0013","7.0202","Ms-Pl.m,s",- Ροδολίβος - Προσοτσάνη,"211","141",66.7423095703125
"1732","23.7298","40.968","-19.1454",Pl-M-s,- Σιτοχώριον - Ροδολίβος,"111","126",24.38747215271
"1733","23.53","40.9347","-3.1557",dl-s,Σιτοχώριον,"111","115",21.0660381317139
"1734","23.53","40.9014","9.2326",Pl,- Σοχός - Σιτοχώριον,"211","144",84.8168258666992
"1735","23.6299","40.9014","-2.9311",Pl.M-st,Σιτοχώριον,"111","124",34.0559196472168
"1736","23.6632","40.9014","-8.1695",Pl-M-m.k.c.,Σιτοχώριον,"411","140",46.4408721923828
"1737","23.6965","40.9014","-10.5728",Pl-M-m.k.c.,Σιτοχώριον,"411","116",22.4166603088379
"1738","23.6632","40.8681","-1.621",Pl.M-st,Σιτοχώριον,"111","143",80.9729156494141
"1739","23.6965","40.8681","-5.4609",al-c,- Σιτοχώριον - Ροδολίβος,"121","140",50.4745597839355
"1740","23.5966","40.9014","2.0475",H.al,- Σοχός - Σιτοχώριον,"111","132",36.9906005859375
"1741","23.5633","40.8681","13.3032",o,Σιτοχώριον,"222","169",324.153076171875
"1742","23.5966","40.8681","10.2576",Pl-M-m,Σιτοχώριον,"221","158",205.591598510742
"1743","23.6299","40.8681","4.8811",Pl-M-m.k.c.,Σιτοχώριον,"411","148",122.185958862305
"1744","23.53","40.8681","16.778",o,Σιτοχώριον,"222","166",287.737518310547
"1745","23.53","40.8348","15.2384",o,Σιτοχώριον,"222","216",611.673950195312
"1746","23.5633","40.8348","11.9063",m-sch,Σιτοχώριον,"413","193",338.881225585938
"1747","23.5966","40.8348","6.0845",bgn,Σιτοχώριον,"323","189",375.830291748047
"1748","23.6299","40.8348","1.0852",mr2,Σιτοχώριον,"2132","188",462.129028320312
"1749","23.5966","40.8015","2.3201",bgn,Σιτοχώριον,"323","219",731.221618652344
"1750","23.6299","40.8015","-0.4325",ggn,Σιτοχώριον,"222","220",788.0859375
"1751","23.5966","40.7682","3.0065",al-lo,Σιτοχώριον,"311","212",530.812133789062
"1752","23.6299","40.7682","-0.2855",mr2,Σιτοχώριον,"2132","224",972.205749511719
